GEOID,City,totalsum_2009,totalsum_2013,totalsum_2014,totalsum_2012,totalsum_2008,totalsum_2010,totalsum_2011,metersum_2009,metersum_2013,metersum_2014,metersum_2012,metersum_2008,metersum_2010,metersum_2011,daytimesum_2009,daytimesum_2013,daytimesum_2014,daytimesum_2012,daytimesum_2008,daytimesum_2010,daytimesum_2011,nighttimesum_2009,nighttimesum_2013,nighttimesum_2014,nighttimesum_2012,nighttimesum_2008,nighttimesum_2010,nighttimesum_2011,overnightsum_2009,overnightsum_2013,overnightsum_2014,overnightsum_2012,overnightsum_2008,overnightsum_2010,overnightsum_2011,weekendsum_2009,weekendsum_2013,weekendsum_2014,weekendsum_2012,weekendsum_2008,weekendsum_2010,weekendsum_2011,weekdaysum_2009,weekdaysum_2013,weekdaysum_2014,weekdaysum_2012,weekdaysum_2008,weekdaysum_2010,weekdaysum_2011,totalsum_2015,totalsum_2016,totalsum_2017,totalsum_2018,metersum_2015,metersum_2016,metersum_2017,metersum_2018,daytimesum_2015,daytimesum_2016,daytimesum_2017,daytimesum_2018,nighttimesum_2015,nighttimesum_2016,nighttimesum_2017,nighttimesum_2018,overnightsum_2015,overnightsum_2016,overnightsum_2017,overnightsum_2018,weekendsum_2015,weekendsum_2016,weekendsum_2017,weekendsum_2018,weekdaysum_2015,weekdaysum_2016,weekdaysum_2017,weekdaysum_2018,policesum_2015,policesum_2017,policesum_2018,streetcsum_2015,streetcsum_2016,streetcsum_2017,streetcsum_2018,policesum_2016
550250011012,Madison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,924,1005,1005,590,273,313,425,270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126,133,150,109,798,872,855,481,NA,NA,NA,0,0,0,0,NA
550250016061,Madison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,769,603,477,340,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109,120,73,26,660,483,404,314,NA,NA,NA,284,198,171,117,NA
550250016041,Madison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,518,566,468,320,273,324,292,174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,98,76,72,455,468,392,248,NA,NA,NA,0,0,0,0,NA
550250016064,Madison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,29,11,2,23,27,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,27,2,0,5,2,9,2,NA,NA,NA,0,0,0,0,NA
550250031003,Madison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,243,304,292,252,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108,81,47,50,135,223,245,202,NA,NA,NA,0,0,0,0,NA
550250031004,Madison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108,96,72,70,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,34,7,16,89,62,65,54,NA,NA,NA,0,0,0,0,NA
550250032001,Madison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,42,51,70,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,5,6,5,60,37,45,65,NA,NA,NA,0,0,0,0,NA
550250104003,Madison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA
550250026031,Madison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144,203,112,143,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,61,32,49,115,142,80,94,NA,NA,NA,0,0,0,0,NA
550250107024,Madison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,42,28,35,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,8,6,9,42,34,22,26,NA,NA,NA,0,0,0,0,NA
550250002043,Madison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,21,12,18,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5,6,0,29,16,6,18,NA,NA,NA,0,0,0,0,NA
550250018021,Madison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152,120,100,80,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,1,13,142,119,99,67,NA,NA,NA,76,69,69,43,NA
550250018041,Madison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,13,9,8,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5,1,25,13,4,7,NA,NA,NA,1,0,0,0,NA
550250114011,Madison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,136,110,112,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,15,31,33,83,121,79,79,NA,NA,NA,0,0,0,0,NA
550250016042,Madison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1718,1554,1477,890,458,433,354,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140,128,209,130,1578,1426,1268,760,NA,NA,NA,458,473,453,261,NA
550250016031,Madison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4641,4370,4979,3717,2405,2814,3234,2160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,785,982,1122,808,3856,3388,3857,2909,NA,NA,NA,0,0,0,0,NA
550250016051,Madison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1638,1707,1545,1071,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,65,66,86,1552,1642,1479,985,NA,NA,NA,690,801,698,408,NA
550250016063,Madison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,310,334,328,130,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,27,3,305,330,301,127,NA,NA,NA,0,0,0,0,NA
550250003001,Madison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,51,63,61,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,12,53,49,60,49,NA,NA,NA,0,0,0,0,NA
550250004081,Madison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,498,479,424,244,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106,72,47,28,392,407,377,216,NA,NA,NA,98,150,127,81,NA
550250004052,Madison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,3,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,5,5,2,1,NA,NA,NA,0,0,0,0,NA
550250004051,Madison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,29,13,28,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,1,6,5,41,28,7,23,NA,NA,NA,0,0,0,0,NA
550250005044,Madison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,47,21,29,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,22,7,19,21,25,14,10,NA,NA,NA,0,0,0,0,NA
550250004061,Madison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350,311,140,143,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126,101,29,56,224,210,111,87,NA,NA,NA,0,0,0,0,NA
550250002042,Madison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,45,20,16,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,7,8,2,50,38,12,14,NA,NA,NA,0,1,0,0,NA
550250002053,Madison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,14,9,14,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,5,8,8,10,4,6,NA,NA,NA,0,0,0,0,NA
550250002052,Madison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,19,17,21,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,3,13,8,36,16,4,13,NA,NA,NA,0,0,0,0,NA
550250109031,Madison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA
550250005033,Madison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116,96,66,69,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,49,38,12,63,47,28,57,NA,NA,NA,0,0,0,0,NA
550250005042,Madison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,120,101,101,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,15,30,22,48,105,71,79,NA,NA,NA,0,0,0,0,NA
550250108005,Madison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,231,190,142,136,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,40,80,48,169,150,62,88,NA,NA,NA,0,0,0,0,NA
550250011021,Madison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233,295,306,155,143,75,230,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,34,22,24,221,261,284,131,NA,NA,NA,1,0,0,0,NA
550250011011,Madison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,612,478,483,344,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,46,80,25,560,432,403,319,NA,NA,NA,0,0,0,0,NA
550250011022,Madison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,42,157,36,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,7,8,51,34,150,28,NA,NA,NA,1,0,0,0,NA
550250016043,Madison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1655,2262,1682,1184,936,1155,871,704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133,201,158,128,1522,2061,1524,1056,NA,NA,NA,0,0,0,0,NA
550250016032,Madison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176,88,167,108,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,12,51,8,148,76,116,100,NA,NA,NA,0,0,0,0,NA
550250016052,Madison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1071,1085,1048,724,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,59,56,51,1006,1026,992,673,NA,NA,NA,358,363,413,173,NA
270530118005,Minneapolis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,39,35,0,0,0,0,0,24,38,33,0,1,1,0,0,1,0,2,0,3,4,3,0,23,35,32,0,NA,NA,NA,NA,NA,NA,NA,NA
270531067001,Minneapolis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,430,423,315,49,0,0,0,0,364,378,286,45,14,3,8,2,52,42,21,2,50,31,27,4,380,392,288,45,NA,NA,NA,NA,NA,NA,NA,NA
270531101002,Minneapolis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,94,38,0,0,0,0,0,21,88,35,0,0,1,2,0,3,5,1,0,1,15,4,0,23,79,34,0,NA,NA,NA,NA,NA,NA,NA,NA
270530120016,Minneapolis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,31,15,0,0,0,0,0,11,26,15,0,0,4,0,0,2,1,0,0,1,5,0,0,12,26,15,0,NA,NA,NA,NA,NA,NA,NA,NA
270531040003,Minneapolis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142,301,184,5,0,0,0,0,120,285,164,2,19,5,1,1,3,11,19,2,3,51,5,1,139,250,179,4,NA,NA,NA,NA,NA,NA,NA,NA
270531108003,Minneapolis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,24,33,2,0,0,0,0,31,23,33,1,3,1,0,0,1,0,0,1,2,6,0,0,33,18,33,2,NA,NA,NA,NA,NA,NA,NA,NA
270531012002,Minneapolis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,30,20,3,0,0,0,0,18,26,20,3,0,0,0,0,1,4,0,0,1,5,1,0,18,25,19,3,NA,NA,NA,NA,NA,NA,NA,NA
270531091006,Minneapolis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,25,15,0,0,0,0,0,18,21,15,0,1,2,0,0,0,2,0,0,1,4,1,0,18,21,14,0,NA,NA,NA,NA,NA,NA,NA,NA
270530106002,Minneapolis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,41,31,0,0,0,0,0,19,40,23,0,8,0,7,0,1,1,1,0,3,2,3,0,25,39,28,0,NA,NA,NA,NA,NA,NA,NA,NA
270531067003,Minneapolis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,249,340,236,23,14,12,2,0,215,296,189,19,11,13,11,1,23,31,36,3,41,39,38,8,208,301,198,15,NA,NA,NA,NA,NA,NA,NA,NA
270531039002,Minneapolis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6546,5734,4856,820,5546,4901,4193,678,3183,2723,2288,451,2193,1872,1544,253,1170,1139,1024,116,1715,1477,1252,221,4831,4257,3604,599,NA,NA,NA,NA,NA,NA,NA,NA
270531013002,Minneapolis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,81,49,1,0,0,0,0,41,79,42,1,1,1,4,0,1,1,3,0,10,10,6,0,33,71,43,1,NA,NA,NA,NA,NA,NA,NA,NA
270531108004,Minneapolis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,20,28,1,0,0,0,0,16,19,27,1,0,1,0,0,1,0,1,0,0,4,1,0,17,16,27,1,NA,NA,NA,NA,NA,NA,NA,NA
270531087001,Minneapolis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,234,143,7,0,1,0,0,64,228,133,7,5,2,4,0,4,4,6,0,6,43,17,3,67,191,126,4,NA,NA,NA,NA,NA,NA,NA,NA
270530085001,Minneapolis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,84,48,6,0,0,0,0,51,73,41,6,2,5,5,0,3,6,2,0,2,22,10,5,54,62,38,1,NA,NA,NA,NA,NA,NA,NA,NA
270530081003,Minneapolis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,123,99,9,0,0,0,0,62,118,82,6,4,2,5,1,6,3,12,2,9,31,12,3,63,92,87,6,NA,NA,NA,NA,NA,NA,NA,NA
270530068001,Minneapolis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,626,477,454,61,0,0,0,0,581,431,373,57,13,12,25,2,32,34,56,2,49,73,115,10,577,404,339,51,NA,NA,NA,NA,NA,NA,NA,NA
